transaction_id,award_id_piid,parent_award_id,generated_award_id,modification_number,action_date,fiscal_year,action_type_code,action_type_description,transaction_description,transaction_obligated_amount,recipient_name_raw,recipient_uei,recipient_duns,parent_recipient_name,parent_recipient_uei,parent_recipient_duns,recipient_location_city,recipient_location_state,recipient_location_country,awarding_agency,awarding_subagency,awarding_office,funding_agency,funding_subagency,award_type_code,award_type_description,psc_code,psc_description,naics_code,naics_description,period_of_performance_start,period_of_performance_current_end,place_of_performance_city,place_of_performance_state,place_of_performance_country,current_award_amount,potential_award_amount,extent_competed,extent_competed_description,contract_pricing_type,contract_pricing_type_description,set_aside_type,set_aside_type_description,number_of_offers_received,award_detail_available
311345102,NNC16TA85T,NNC13BA03B,CONT_AWD_NNC16TA85T_8000_NNC13BA03B_8000,13,2019-12-23,2020,C,C,"LEADERSHIP DEVELOPMENT, ORGANIZATIONAL DEVELOPMENT, AND COACHING SERVICES (LOC) FOR NASA SUPERVISORY TRAINING AND DEVELOPMENT STRATEGY.",3929.09,ALPHAPORT INC,MCJVNAX6L5Z1,,ALPHAPORT INC,MCJVNAX6L5Z1,,CLEVELAND,OH,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA SHARED SERVICES CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,U009,EDUCATION/TRAINING- GENERAL,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,2016-06-14,2020-10-31,CLEVELAND,OH,UNITED STATES,493289.91,493289.91,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,J,FIRM FIXED PRICE,,,,True
311384663,NNH17CV02D,NNG15SC92B,CONT_AWD_NNH17CV02D_8000_NNG15SC92B_8000,3,2019-12-23,2020,G,G,SOCIAL MEDIA TOOL,251957.61,"THUNDERCAT TECHNOLOGY, LLC",UER4AJLUB8D5,809887164,"THUNDERCAT TECHNOLOGY, LLC",UER4AJLUB8D5,809887164,RESTON,VA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA HEADQUARTERS,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,2016-12-31,2021-12-30,RESTON,VA,UNITED STATES,1152681.77,1152681.77,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,J,FIRM FIXED PRICE,,,3.0,True
291807028,80GSFC19C0045,,CONT_AWD_80GSFC19C0045_8000_-NONE-_-NONE-,P00005,2019-12-23,2020,C,C,"COMPREHENSIVE OCCUPATIONAL SAFETY PROGRM SERVICES FOR GODDARD SPACE FLIGHT CENTER (GSFC)  GREENBELT, MD.  RELATED SERVICES SHALL BE PROVIDED FOR GISS, NEW YORK, NY AND IV&V FACILITY, FAIRMONT, WV AND WHITE SANDS COMPLEX, NEW YORK.",49268.0,"ADANTA, INC.",QSDMRNT4NDY9,,ADANTA  INC.,PCWUP5MDWV57,,NAPA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA GODDARD SPACE FLIGHT CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,D,DEFINITIVE CONTRACT,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,2019-08-01,2024-07-31,GREENBELT,MD,UNITED STATES,3099940.0,3099940.0,B,NOT AVAILABLE FOR COMPETITION,J,FIRM FIXED PRICE,8AN,8(A) SOLE SOURCE,1.0,True
311345878,NNC17TA43T,NNC13BA03B,CONT_AWD_NNC17TA43T_8000_NNC13BA03B_8000,14,2019-12-23,2020,M,M,"THIS TASK ORDER IS IN DIRECT SUPPORT OF THE LEADERSHIP DEVELOPMENT, ORGANIZATIONAL DEVELOPMENT, AND COACHING SERVICES (LOC) CONTRACT FOR THE BUSINESS SERVICES ASSESSMENT.",0.0,ALPHAPORT INC,MCJVNAX6L5Z1,,ALPHAPORT INC,MCJVNAX6L5Z1,,CLEVELAND,OH,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA SHARED SERVICES CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,U009,EDUCATION/TRAINING- GENERAL,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,2017-03-27,2020-10-31,CLEVELAND,OH,UNITED STATES,427529.37,449525.57,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,J,FIRM FIXED PRICE,,,,True
311345874,NNC17TA39T,NNC13BA03B,CONT_AWD_NNC17TA39T_8000_NNC13BA03B_8000,27,2019-12-23,2020,C,C,"THIS TASK ORDER IS IN DIRECT SUPPORT OF THE LEADERSHIP DEVELOPMENT, ORGANIZATIONAL DEVELOPMENT, AND COACHING SERVICES (LOC) CONTRACT FOR THE BUSINESS SERVICES ASSESSMENT.",4300.0,ALPHAPORT INC,MCJVNAX6L5Z1,,ALPHAPORT INC,MCJVNAX6L5Z1,,CLEVELAND,OH,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA SHARED SERVICES CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,U009,EDUCATION/TRAINING- GENERAL,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,2017-01-11,2020-10-31,CLEVELAND,OH,UNITED STATES,483157.77,505817.64,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,J,FIRM FIXED PRICE,,,,True
291810053,80JSC019F0126,80JSC019D0015,CONT_AWD_80JSC019F0126_8000_80JSC019D0015_8000,P00003,2019-12-23,2020,M,M,COMPOSITE MANUFACTURING SERVICES,0.0,UNIVERSITY OF DELAWARE,T72NHKM259N3,59007500,UNIVERSITY OF DELAWARE,T72NHKM259N3,59007500,NEWARK,DE,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA JOHNSON SPACE CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,9390,MISCELLANEOUS FABRICATED NONMETALLIC MATERIALS,332710,MACHINE SHOPS,2019-04-08,2021-08-31,NEWARK,DE,UNITED STATES,1074385.0,1074385.0,F,COMPETED UNDER SAP,J,FIRM FIXED PRICE,,,,True
291817621,80NM0018F0599,80NM0018D0004,CONT_AWD_80NM0018F0599_8000_80NM0018D0004_8000,P00014,2019-12-23,2020,C,C,MARS EXPRESS: PHASE E 60-7871,60000.0,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,PASADENA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MANAGEMENT OFFICE -- JPL,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2018-10-01,2028-09-30,PASADENA,CA,UNITED STATES,5003958.9,5535336.0,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291817915,80NM0019F0090,80NM0018D0004,CONT_AWD_80NM0019F0090_8000_80NM0018D0004_8000,P00001,2019-12-23,2020,C,C,JPL CONTRIBUTIONS TO ENVISION  42-711260,250000.0,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,PASADENA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MANAGEMENT OFFICE -- JPL,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2019-09-23,2026-09-27,PASADENA,CA,UNITED STATES,127225762.0,133978000.0,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291817545,80NM0018F0520,80NM0018D0004,CONT_AWD_80NM0018F0520_8000_80NM0018D0004_8000,P00014,2019-12-23,2020,C,C,SOLAR SYSTEM TREKS PROJECT 47-700074,50000.0,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,PASADENA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MANAGEMENT OFFICE -- JPL,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2018-10-01,2028-01-31,PASADENA,CA,UNITED STATES,10561027.93,14262431.93,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291817806,80NM0018F0800,80NM0018D0004,CONT_AWD_80NM0018F0800_8000_80NM0018D0004_8000,P00004,2019-12-23,2020,C,C,JPL PARTICIPATION IN THE WHITE LIGHT IMAGER (WISPR) FOR SOLAR PROBE PLUS 71-15480,30972.0,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,PASADENA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MANAGEMENT OFFICE -- JPL,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2018-10-01,2026-09-30,PASADENA,CA,UNITED STATES,1121129.34,1156129.0,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291817683,80NM0018F0662,80NM0018D0004,CONT_AWD_80NM0018F0662_8000_80NM0018D0004_8000,P00012,2019-12-23,2020,M,M,DEEP SPACE OPTICAL COMMUNICATIONS (DSOC) FLIGHT TERMINAL PROJECT (70-700037),0.0,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,PASADENA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MANAGEMENT OFFICE -- JPL,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2018-10-01,2027-01-31,PASADENA,CA,UNITED STATES,134538000.73,134947800.0,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291817753,80NM0018F0736,80NM0018D0004,CONT_AWD_80NM0018F0736_8000_80NM0018D0004_8000,P00014,2019-12-23,2020,C,C,NASA ENGINEERING AND SAFETY CENTER (NESC) SUPPORT  30-8743,400000.0,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,PASADENA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MANAGEMENT OFFICE -- JPL,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2018-10-01,2028-09-30,PASADENA,CA,UNITED STATES,32535219.82,48980071.0,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291817583,80NM0018F0560,80NM0018D0004,CONT_AWD_80NM0018F0560_8000_80NM0018D0004_8000,P00034,2019-12-23,2020,C,C,PLANETARY SCIENCE PROGRAM SUPPORT  40-15961,1435851.0,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,PASADENA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MANAGEMENT OFFICE -- JPL,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2018-10-01,2027-09-26,PASADENA,CA,UNITED STATES,111209404.54,152512468.36,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291817637,80NM0018F0615,80NM0018D0004,CONT_AWD_80NM0018F0615_8000_80NM0018D0004_8000,P00013,2019-12-23,2020,C,C,EUROPA CLIPPER (40-19123),6410000.0,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,PASADENA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MANAGEMENT OFFICE -- JPL,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2018-10-01,2028-09-30,PASADENA,CA,UNITED STATES,2967636551.98,3889273743.0,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291817824,80NM0018F0823,80NM0018D0004,CONT_AWD_80NM0018F0823_8000_80NM0018D0004_8000,P00013,2019-12-23,2020,C,C,JPL SUPPORT TO THE LANDER TECHNOLOGY/SPLICE PROJECTS (47-700008),10000.0,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,PASADENA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MANAGEMENT OFFICE -- JPL,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2018-10-01,2028-09-30,PASADENA,CA,UNITED STATES,16958696.45,35043041.0,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291829155,80NSSC20C0009,,CONT_AWD_80NSSC20C0009_8000_-NONE-_-NONE-,0,2019-12-23,2020,,,LFPS MICRO-PUMP,249437.0,"FLIGHT WORKS, INC",CNN1EYNTU9Y7,,"FLIGHT WORKS, INC",CNN1EYNTU9Y7,,IRVINE,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA SHARED SERVICES CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,D,DEFINITIVE CONTRACT,AR11,R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (BASIC RESEARCH),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2019-12-23,2020-06-15,IRVINE,CA,UNITED STATES,534420.0,1226174.0,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,J,FIRM FIXED PRICE,SBA,SMALL BUSINESS SET ASIDE - TOTAL,500.0,True
291808614,80HQTR20F0025,80HQTR19A0007,CONT_AWD_80HQTR20F0025_8000_80HQTR19A0007_8000,P00001,2019-12-23,2020,M,M,INTERNATIONAL ASTRONAUTICAL CONFERENCE SPACE TECH DAY AT UNC STMD SPACE TECHNOLOGY RESEARCH GRANTS,0.0,"CAPITOL EXHIBIT SERVICES, INC",P9M1N7DNLDB5,,"CAPITOL EXHIBIT SERVICES, INC",P9M1N7DNLDB5,,MANASSAS,VA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA HEADQUARTERS,National Aeronautics and Space Administration,National Aeronautics and Space Administration,A,BPA CALL,Z2PB,REPAIR OR ALTERATION OF EXHIBIT DESIGN (NON-BUILDING),561920,CONVENTION AND TRADE SHOW ORGANIZERS,2019-12-05,2020-03-12,WASHINGTON,DC,UNITED STATES,41806.64,41806.64,A,FULL AND OPEN COMPETITION,J,FIRM FIXED PRICE,,,,True
291808625,80HQTR20F0038,80HQTR18A0022,CONT_AWD_80HQTR20F0038_8000_80HQTR18A0022_8000,0,2019-12-23,2020,,,NASA HQ'S EEO INVESTIGATIVE SERVICES,3605.0,"S.J. BASHEN, INC.",N785L93QPC86,,"S.J. BASHEN, INC.",N785L93QPC86,,HOUSTON,TX,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA HEADQUARTERS,National Aeronautics and Space Administration,National Aeronautics and Space Administration,A,BPA CALL,R499,SUPPORT- PROFESSIONAL: OTHER,561611,INVESTIGATION SERVICES,2019-12-06,2020-02-20,,,ARUBA,3605.0,3605.0,A,FULL AND OPEN COMPETITION,J,FIRM FIXED PRICE,,,2.0,True
291831532,80NSSC20P0368,,CONT_AWD_80NSSC20P0368_8000_-NONE-_-NONE-,0,2019-12-23,2020,,,OT.THIS ORDER IS FOR POWERTECH  ANTIVIRUS SOFTWARE AND 12 MONTH MAINTENANCE,139000.0,FORTRA LLC,CK7JTFMAM9V5,172210007,"KOFILE TECHNOLOGIES, INC.",GUUCEJ3BYEB4,90269437,EDEN PRAIRIE,MN,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA SHARED SERVICES CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,B,PURCHASE ORDER,D311,IT AND TELECOM- DATA CONVERSION,511210,SOFTWARE PUBLISHERS,2019-12-23,2020-12-26,EDEN PRAIRIE,MN,UNITED STATES,139000.0,139000.0,F,COMPETED UNDER SAP,J,FIRM FIXED PRICE,,NO SET ASIDE USED.,1.0,True
291829997,80NSSC20F0247,NNG15SC82B,CONT_AWD_80NSSC20F0247_8000_NNG15SC82B_8000,0,2019-12-23,2020,,,SAMSUNG  SD850 32,40446.0,"NEW TECH SOLUTIONS, INC.",XK11LLUL61A7,20149303,"NEW TECH SOLUTIONS, INC.",XK11LLUL61A7,20149303,FREMONT,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA SHARED SERVICES CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,5805,TELEPHONE AND TELEGRAPH EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,2019-12-23,2020-01-13,FREMONT,CA,UNITED STATES,40446.0,40446.0,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,J,FIRM FIXED PRICE,,,1.0,True
291812131,80KSC019F0075,80KSC019D0010,CONT_AWD_80KSC019F0075_8000_80KSC019D0010_8000,P00002,2019-12-23,2020,B,B,"GROUNDWATER INTERIM MEASURES AND MONITORING AT MOBILE LAUNCHER PLATFORM-VEHICLE ASSEMBLE AREA  MOD 2: 1. THIS MODIFICATION INCORPORATES TD#2. FUNDING AND VALUE ARE HEREBY INCREASED BY $2,359.00 FROM $343,987.71 TO $346,346.71.",2359.0,"AECOM TECHNICAL SERVICES, INC.",EPUXNLX5EYC4,,"AECOM TECHNICAL SERVICES, INC.",EPUXNLX5EYC4,,LOS ANGELES,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA KENNEDY SPACE CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541620,ENVIRONMENTAL CONSULTING SERVICES,2019-09-11,2026-11-30,ORLANDO,FL,UNITED STATES,2387368.71,2387368.71,A,FULL AND OPEN COMPETITION,J,FIRM FIXED PRICE,,,1.0,True
291802624,80AFRC20F0050,80AFRC18D0003,CONT_AWD_80AFRC20F0050_8000_80AFRC18D0003_8000,0,2019-12-23,2020,,,"SEALS, AEROSPACE CRAFT COMPONENTS AND ACCESSORIES FOR SOFIA.",1092.0,THE BOEING COMPANY,WZWRLY4G3PL8,39267141,THE BOEING COMPANY,NU2UC8MX6NK1,9256819,SEATTLE,WA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA ARMSTRONG FLIGHT RESEARCH CNTR,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,1680,MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,2019-12-23,2019-12-30,TUKWILA,WA,UNITED STATES,1092.0,1092.0,C,NOT COMPETED,J,FIRM FIXED PRICE,,,,True
291828936,80NSSC19P2153,,CONT_AWD_80NSSC19P2153_8000_-NONE-_-NONE-,P00001,2019-12-23,2020,C,C,PURCHASE OF DROGUE AND MAINE TEXTILE CUTTER HARDWARE,26162.5,"SIDUS SPACE, INC.",UAWKMCFNMNT1,79959142,"SIDUS SPACE, INC.",UAWKMCFNMNT1,79959142,CAPE CANAVERAL,FL,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA SHARED SERVICES CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,B,PURCHASE ORDER,1398,SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,2019-09-10,2021-09-30,CAPE CANAVERAL,FL,UNITED STATES,247243.47,247243.47,F,COMPETED UNDER SAP,J,FIRM FIXED PRICE,SBA,SMALL BUSINESS SET ASIDE - TOTAL,5.0,True
291808528,80HQTR19F0226,NNH17CY00Z,CONT_AWD_80HQTR19F0226_8000_NNH17CY00Z_8000,P00003,2019-12-23,2020,C,C,TIME AND MATERIAL BPA CALL FOR CCMS TASK ORDER 5,100000.0,ROCK CREEK PUBLISHING GROUP INC.,VHXWYLNJSK45,,"BYTECUBED, LLC",TFHAW6MVF553,,WASHINGTON,DC,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA HEADQUARTERS,National Aeronautics and Space Administration,National Aeronautics and Space Administration,A,BPA CALL,R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION,541613,MARKETING CONSULTING SERVICES,2019-05-31,2020-09-30,WASHINGTON,DC,UNITED STATES,684636.31,684636.31,A,FULL AND OPEN COMPETITION,Y,TIME AND MATERIALS,,,,True
311378599,NNG16LM60D,NNG16LM60Z,CONT_AWD_NNG16LM60D_8000_NNG16LM60Z_8000,526,2019-12-23,2020,C,C,"SMALL BUSINESS SET-ASIDE, 63 OFFERS PLACE OF PERFORMANCE:  VENDOR SITE FABRICATION OF COMMERCIAL SERVICES AND SUPPLIES FOR GODDARD SPACE FLIGHT CENTER THE ADVANCED MANUFACTURING BRANCH (AMB) IS RESPONSIBLE FOR MAINTAINING A COMPLETE MANUFACTURING FACILITY TO MEET THE CENTER'S RESEARCH AND DEVELOPMENT REQUIREMENTS AND ASSIST IN THE FABRICATION OF HARDWARE REQUIREMENTS FROM MULTIPLE NASA PROJECT MISSIONS. THIS FACILITY INCLUDES CONVENTIONAL MACHINING EQUIPMENT, NUMERICALLY CONTROLLED (NC) MACHINING CENTERS, SHEET METAL AND WELDING FABRICATION EQUIPMENT AND REMOTELY LOCATED STAFF SHOPS.  VENDORS SHALL PROVIDE FABRICATION SERVICES AND SUPPLIES TO THE MANUFACTURING ENGINEERING GROUP IN THEIR RESPECTIVE AREAS OF EXPERTISE FOR THE DEVELOPMENT OF INSTRUMENTS AND SPACE FLIGHT AND NON-SPACEFLIGHT HARDWARE INTERCHANGEABLE PIECE PARTS.  VENDORS WILL MANUFACTURE PER ENGINEERING DRAWINGS WITH AEROSPACE INDUSTRY TOLERANCES AND PROVIDE FABRICATION CAPABILITIES IN ACCORDANCE WITH THE STATEMENT OF WORK.  TO FABRICATE CLOSE TOLERANCE AEROSPACE INSTRUMENTS AND SPACE FLIGHT GRADE PARTS, IN VARIOUS MATERIALS SUCH AS (BUT NOT LIMITED TO) ALUMINUM, TITANIUM, HIGH STRENGTH STEEL AND NICKEL ALLOY, ENGINEERING PLASTICS, AND COMPOSITES BASED ON INDUSTRY ENGINEERING DRAWINGS, PROVIDED IN ELECTRONIC FORMAT, TO INDUSTRY STANDARD TOLERANCES AND SPECIFICATIONS. PARTS MAY RANGE IN COMPLEXITY FROM VERY SIMPLE TO VERY COMPLEX, WITH QUANTITIES. EACH DISCIPLINE IS FURTHER DIVIDED INTO SUBCATEGORIES BASED ON THE EXPECTED SIZE OF FABRICATED PARTS.  THE FABRICATIONS OF PRODUCTS OR SERVICES PROPOSED AS ""SPACEFLIGHT"" ARE REQUIRED TO BE, ISO 900I OR AS9100 COMPLAINT, ITEMS PROPOSED AS ""NON-FLIGHT"" WILL NOT REQUIRE RESPONDENTS TO BE ISO 9001 OR AS9100 COMPLIANT. OFFERS SHALL INDICATE IF THEY ARE ISO 9001 OR AS9100 COMPLAINT AND PROVIDE SUPPORTING DOCUMENTATION.",1050.0,MICROTECH MACHINE CO INC,P7NFDENGJMW3,,MICROTECH MACHINE CO INC,P7NFDENGJMW3,,WHEELING,IL,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA GODDARD SPACE FLIGHT CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,A,BPA CALL,AZ15,R&D- OTHER RESEARCH AND DEVELOPMENT (OPERATIONAL SYSTEMS DEVELOPMENT),332710,MACHINE SHOPS,2016-06-14,2020-05-14,WHEELING,IL,UNITED STATES,70768.0,70768.0,F,COMPETED UNDER SAP,J,FIRM FIXED PRICE,SBA,SMALL BUSINESS SET ASIDE - TOTAL,84.0,True
